,Price,Km,Age,Mileage,Engine,Power,Location,Fuel,Ownership,Make,Power,Ownership,Location_Ahmedabad,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Fuel_Diesel,Fuel_LPG,Fuel_Petrol,Make_Ambassador,Make_Audi,Make_BMW,Make_Bentley,Make_Chevrolet,Make_Datsun,Make_Fiat,Make_Force,Make_Ford,Make_Honda,Make_Hyundai,Make_ISUZU,Make_Isuzu,Make_Jaguar,Make_Jeep,Make_Lamborghini,Make_Land,Make_Mahindra,Make_Maruti,Make_Mercedes-Benz,Make_Mini,Make_Mitsubishi,Make_Nissan,Make_Porsche,Make_Renault,Make_Skoda,Make_Tata,Make_Toyota,Make_Volkswagen
3137,22.75,81000,7,13.0,2143.0,204.0,Chennai,Diesel,1,Mercedes-Benz,204.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3138,0.45,95150,23,17.3,993.0,60.0,Jaipur,Petrol,3,Maruti,60.0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3139,4.64,32776,8,20.36,1197.0,78.9,Coimbatore,Petrol,1,Hyundai,78.9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,5.27,51587,5,25.8,1498.0,98.6,Coimbatore,Diesel,1,Honda,98.6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3141,10.0,36000,5,14.1,2179.0,148.0,Jaipur,Diesel,1,Tata,148.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3142,3.95,22000,6,18.5,1198.0,86.8,Mumbai,Petrol,1,Honda,86.8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3143,3.38,30754,11,17.0,1197.0,80.0,Kochi,Petrol,1,Hyundai,80.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3144,16.8,37109,3,14.69,1390.0,120.33,Coimbatore,Petrol,1,Volkswagen,120.33,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3145,1.99,45000,11,16.7,1198.0,88.8,Kolkata,Petrol,1,Honda,88.8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3146,5.84,33284,4,18.9,1197.0,82.0,Coimbatore,Petrol,1,Hyundai,82.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3147,36.15,55115,5,14.74,2993.0,270.9,Coimbatore,Diesel,1,Jaguar,270.9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3148,25.7,18000,7,16.36,2179.0,187.7,Kolkata,Diesel,1,Jaguar,187.7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3149,9.24,130790,8,16.0,2179.0,140.0,Coimbatore,Diesel,1,Mahindra,140.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3150,7.65,16607,6,22.7,1598.0,118.0,Delhi,Diesel,1,Maruti,118.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3151,25.31,32205,6,17.11,1968.0,174.33,Coimbatore,Diesel,1,Audi,174.33,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3152,4.75,67000,8,19.01,1461.0,108.45,Delhi,Diesel,1,Renault,108.45,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3153,6.69,57676,7,19.1,1197.0,85.8,Coimbatore,Petrol,1,Maruti,85.8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3154,3.1,41000,9,16.47,1198.0,73.9,Mumbai,Petrol,1,Volkswagen,73.9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3155,1.55,65000,9,19.7,796.0,35.0,Jaipur,Petrol,1,Maruti,35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3156,6.84,12153,2,18.9,1197.0,81.86,Coimbatore,Petrol,1,Hyundai,81.86,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3157,1.6,16810,7,25.4,624.0,37.5,Hyderabad,Petrol,1,Tata,37.5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3158,21.73,61221,4,17.84,1395.0,147.51,Kochi,Petrol,1,Audi,147.51,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3159,4.75,22000,6,16.47,1198.0,74.0,Mumbai,Petrol,1,Volkswagen,74.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3160,2.45,63714,6,22.74,796.0,47.3,Chennai,Petrol,1,Maruti,47.3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3161,31.55,14857,2,20.7,1496.0,113.98,Kochi,Diesel,1,Mini,113.98,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3162,10.25,69000,9,15.2,1968.0,140.8,Delhi,Diesel,2,Audi,140.8,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3163,27.36,14648,2,12.62,2198.0,158.0,Coimbatore,Diesel,1,Ford,158.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3164,6.5,100000,8,15.8,1499.0,110.0,Hyderabad,Petrol,2,Ford,110.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3165,4.25,22000,5,18.9,1197.0,82.0,Jaipur,Petrol,1,Hyundai,82.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3166,5.5,10000,7,18.2,1199.0,82.4,Mumbai,Petrol,1,Chevrolet,82.4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3167,4.0,107000,6,20.85,1197.0,83.14,Kolkata,Petrol,1,Maruti,83.14,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3168,4.65,48198,4,17.57,1193.0,88.7,Kochi,Petrol,1,Tata,88.7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3169,28.5,15000,6,19.27,2143.0,170.0,Delhi,Diesel,1,Mercedes-Benz,170.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3170,7.11,80073,7,17.3,1998.0,163.7,Coimbatore,Diesel,1,Chevrolet,163.7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3171,3.9,85388,8,21.1,1248.0,73.9,Hyderabad,Diesel,1,Maruti,73.9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3172,5.6,14700,4,18.9,1197.0,81.86,Jaipur,Petrol,1,Hyundai,81.86,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3173,2.25,150000,9,28.4,1248.0,73.75,Pune,Diesel,3,Maruti,73.75,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3174,3.9,34994,10,22.32,1582.0,126.32,Kolkata,Diesel,1,Hyundai,126.32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3175,28.63,82536,7,14.74,2993.0,270.9,Coimbatore,Diesel,1,Jaguar,270.9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3176,7.25,82000,8,13.7,1798.0,157.75,Delhi,Petrol,1,Skoda,157.75,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3177,2.0,52000,15,18.9,998.0,67.1,Pune,Petrol,2,Maruti,67.1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3178,3.5,20000,10,16.47,1198.0,73.9,Mumbai,Petrol,1,Volkswagen,73.9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3179,5.0,55000,10,14.8,1799.0,130.2,Hyderabad,Petrol,1,Honda,130.2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,3.72,47001,6,20.0,1196.0,63.0,Ahmedabad,CNG,1,Maruti,63.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3181,3.45,52000,7,22.5,998.0,67.04,Chennai,Petrol,1,Maruti,67.04,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3182,4.5,43284,8,23.4,1248.0,74.0,Kolkata,Diesel,1,Maruti,74.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3183,14.36,23875,3,13.0,1591.0,121.3,Coimbatore,Petrol,1,Hyundai,121.3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3184,5.5,51866,5,18.9,1197.0,82.0,Bangalore,Petrol,1,Hyundai,82.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3185,3.0,69000,8,23.08,1461.0,63.1,Mumbai,Diesel,1,Nissan,63.1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3186,6.08,62788,4,18.9,1197.0,81.86,Coimbatore,Petrol,1,Hyundai,81.86,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3187,5.0,150000,8,20.54,1598.0,103.6,Chennai,Diesel,1,Volkswagen,103.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3188,20.25,47566,6,12.55,2982.0,168.5,Kochi,Diesel,1,Toyota,168.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3190,18.0,20300,3,11.36,2755.0,171.5,Pune,Diesel,1,Toyota,171.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3191,17.5,48300,6,20.0,2143.0,107.3,Pune,Diesel,1,Mercedes-Benz,107.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3192,2.1,30000,8,21.1,814.0,55.2,Pune,Petrol,1,Hyundai,55.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3193,7.5,36000,9,22.7,1582.0,126.24,Bangalore,Diesel,2,Hyundai,126.24,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3194,24.77,27641,6,20.7,1496.0,113.98,Kochi,Diesel,2,Mini,113.98,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3195,8.65,60000,6,19.64,1461.0,108.45,Bangalore,Diesel,1,Renault,108.45,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3196,35.5,9000,2,10.91,3198.0,197.0,Chennai,Diesel,1,Ford,197.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3197,10.5,60750,7,14.28,1798.0,138.03,Delhi,Petrol,1,Toyota,138.03,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3198,13.0,9000,3,14.0,2179.0,155.0,Delhi,Diesel,1,Mahindra,155.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3199,26.5,41100,9,16.77,2993.0,261.49,Kolkata,Diesel,1,BMW,261.49,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,1.4,60000,17,17.3,1061.0,64.0,Ahmedabad,Petrol,2,Maruti,64.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3201,7.51,38424,4,17.8,1497.0,117.3,Kochi,Petrol,1,Honda,117.3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3202,4.3,50000,7,22.9,1248.0,74.0,Delhi,Diesel,1,Maruti,74.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3203,8.95,19000,6,18.0,1497.0,117.3,Mumbai,Petrol,1,Honda,117.3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3204,6.91,58734,6,20.77,1248.0,88.76,Kochi,Diesel,1,Maruti,88.76,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3205,9.75,65257,5,19.01,1461.0,108.45,Coimbatore,Diesel,1,Renault,108.45,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3206,4.0,130000,11,19.3,1248.0,73.9,Jaipur,Diesel,2,Maruti,73.9,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3207,3.65,79000,10,23.2,1248.0,73.94,Hyderabad,Diesel,1,Maruti,73.94,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3208,10.75,78000,8,15.1,2179.0,140.0,Chennai,Diesel,1,Mahindra,140.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3209,4.51,49133,6,19.4,1198.0,86.8,Kochi,Petrol,1,Honda,86.8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,49.22,22769,5,0.0,2987.0,165.0,Coimbatore,Diesel,1,Mercedes-Benz,165.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3211,3.7,54448,7,21.02,1248.0,88.8,Coimbatore,Diesel,1,Tata,88.8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3212,12.99,158793,7,12.8,2494.0,102.0,Hyderabad,Diesel,1,Toyota,102.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3213,4.15,62088,6,18.6,1197.0,85.8,Delhi,Petrol,1,Maruti,85.8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3214,4.4,14800,9,17.01,1591.0,121.3,Kolkata,Petrol,1,Hyundai,121.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,4.25,26000,6,17.3,1497.0,117.3,Kolkata,Petrol,1,Honda,117.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3216,4.25,32005,4,18.0,1198.0,86.7,Mumbai,Petrol,1,Honda,86.7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,7.7,35000,4,18.0,1497.0,117.3,Jaipur,Petrol,1,Honda,117.3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3218,39.75,52000,6,12.7,2179.0,187.7,Pune,Diesel,1,Land,187.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3219,8.5,11000,4,17.4,1497.0,117.3,Mumbai,Petrol,1,Honda,117.3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3220,7.0,62000,13,9.5,2997.0,231.1,Jaipur,Petrol,1,Mercedes-Benz,231.1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3221,0.8,65134,19,13.8,1299.0,70.0,Chennai,Petrol,3,Ford,70.0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3222,15.25,71000,8,13.0,2982.0,168.5,Delhi,Diesel,1,Toyota,168.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3223,2.25,51366,13,19.0,998.0,66.1,Hyderabad,Petrol,1,Maruti,66.1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3224,4.85,46300,5,14.07,1948.0,83.1,Kolkata,Diesel,1,Tata,83.1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3225,6.42,60908,9,15.6,1497.0,116.3,Coimbatore,Petrol,2,Honda,116.3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226,2.5,93450,9,23.19,1461.0,63.12,Chennai,Diesel,2,Nissan,63.12,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3227,5.75,104000,10,19.08,1582.0,126.32,Hyderabad,Diesel,1,Hyundai,126.32,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,0.5,52000,18,16.1,796.0,37.0,Pune,Petrol,1,Maruti,37.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3229,11.52,42999,6,15.1,2179.0,140.0,Coimbatore,Diesel,1,Mahindra,140.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3230,4.5,90000,7,21.5,1248.0,88.8,Delhi,Diesel,1,Maruti,88.8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3231,4.75,72000,8,15.0,1396.0,98.6,Bangalore,Petrol,1,Hyundai,98.6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,13.54,54321,2,19.67,1582.0,126.2,Coimbatore,Diesel,1,Hyundai,126.2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,23.41,59630,6,13.0,2143.0,201.1,Kochi,Diesel,1,Mercedes-Benz,201.1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3234,19.25,116000,8,12.55,2982.0,168.5,Hyderabad,Diesel,2,Toyota,168.5,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3235,20.0,34000,6,9.0,1984.0,181.0,Ahmedabad,Diesel,1,Volvo,181.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,13.0,70000,10,14.21,2143.0,203.0,Delhi,Diesel,1,Mercedes-Benz,203.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3237,3.99,80000,11,10.2,2354.0,180.0,Chennai,Petrol,1,Honda,180.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,4.65,110000,6,25.8,1498.0,98.6,Pune,Diesel,1,Honda,98.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,4.65,56454,8,28.4,1248.0,73.75,Ahmedabad,Diesel,1,Maruti,73.75,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
